mainHeader	weeks	useIt	FurtherProcess	question	category	group
v13424_2_mnpmicaquestionnaire_mnpfs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfcs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfcs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfcs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfcs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfsqa	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnpfsct	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_mnphide	104 weeks	0	0	0	0	0
v13424_2_mnpmicaquestionnaire_chkkeineproblaufen	104 weeks	x	xx	Beweglichkeit_Mobilität	1	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkleichtproblaufen	104 weeks	x	xx	Beweglichkeit_Mobilität	2	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkmaessproblaufen	104 weeks	x	xx	Beweglichkeit_Mobilität	3	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkschwerproblaufen	104 weeks	x	xx	Beweglichkeit_Mobilität	4	EQ5D5L
v13424_2_mnpmicaquestionnaire_chknichtproblaufen	104 weeks	x	xx	Beweglichkeit_Mobilität	5	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkkeineprobwaschen	104 weeks	x	xx	Selbstversorgung	1	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkleichtprobwaschen	104 weeks	x	xx	Selbstversorgung	2	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkmaessprobwaschen	104 weeks	x	xx	Selbstversorgung	3	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkschwerprobwaschen	104 weeks	x	xx	Selbstversorgung	4	EQ5D5L
v13424_2_mnpmicaquestionnaire_chknichtprobwaschen	104 weeks	x	xx	Selbstversorgung	5	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkkeineprobakt	104 weeks	x	xx	AlltäglicheAktivitäten	1	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkleichtproblakt	104 weeks	x	xx	AlltäglicheAktivitäten	2	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkmaessproblakt	104 weeks	x	xx	AlltäglicheAktivitäten	3	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkschwerprobakt	104 weeks	x	xx	AlltäglicheAktivitäten	4	EQ5D5L
v13424_2_mnpmicaquestionnaire_chknichtprobakt	104 weeks	x	xx	AlltäglicheAktivitäten	5	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkkeineprobschmerz	104 weeks	x	xx	KoerperlicheBeschwerden	1	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkleichtprobschmerz	104 weeks	x	xx	KoerperlicheBeschwerden	2	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkmaessprobschmerz	104 weeks	x	xx	KoerperlicheBeschwerden	3	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkschwerprobschmerz	104 weeks	x	xx	KoerperlicheBeschwerden	4	EQ5D5L
v13424_2_mnpmicaquestionnaire_chknichtprobschmerz	104 weeks	x	xx	KoerperlicheBeschwerden	5	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkkeineprobangst	104 weeks	x	xx	Niedergeschlagenheit	1	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkleichtprobangst	104 weeks	x	xx	Niedergeschlagenheit	2	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkmaessprobangst	104 weeks	x	xx	Niedergeschlagenheit	3	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkschwerprobangst	104 weeks	x	xx	Niedergeschlagenheit	4	EQ5D5L
v13424_2_mnpmicaquestionnaire_chknichtprobangst	104 weeks	x	xx	Niedergeschlagenheit	5	EQ5D5L
v13424_2_mnpmicaquestionnaire_chkkeineprobschuhe	104 weeks	x	xx	Schuhwerk	1	shoe wear
v13424_2_mnpmicaquestionnaire_chkleichtprobschuhe	104 weeks	x	xx	Schuhwerk	2	shoe wear
v13424_2_mnpmicaquestionnaire_chkmaessprobschuhe	104 weeks	x	xx	Schuhwerk	3	shoe wear
v13424_2_mnpmicaquestionnaire_rboschmerzzeit	104 weeks	x	0	Schmermitteleinnahme	0 bis 5	pain killers
v13424_2_mnpmicaquestionnaire_chkdafalgan	104 weeks	x	0	dafalgan	checkbox	pain killers
v13424_2_mnpmicaquestionnaire_cbodosisdafalgan	104 weeks	x	0	daily intake	0	pain killers
v13424_2_mnpmicaquestionnaire_chknovalgin	104 weeks	x	0	novalgin	checkbox	pain killers
v13424_2_mnpmicaquestionnaire_cbodosisnovalgin	104 weeks	x	0	daily intake	0	pain killers
v13424_2_mnpmicaquestionnaire_chktramal	104 weeks	x	0	tramal	checkbox	pain killers
v13424_2_mnpmicaquestionnaire_cbodosistramal	104 weeks	x	0	daily intake	0	pain killers
v13424_2_mnpmicaquestionnaire_chkandere	104 weeks	x	0	others	checkbox	pain killers
v13424_2_mnpmicaquestionnaire_txtandere	104 weeks	x	0	0	0	pain killers
v13424_2_mnpmicaquestionnaire_cbodosisandere	104 weeks	x	0	0	0	pain killers
v13424_2_mnpmicaquestionnaire_radschmerzmvorop	104 weeks	x	0	pain killers preop	Ja/Nein (0/1)	pain killers
v13424_2_mnpmicaquestionnaire_txtwelcheschmerzm	104 weeks	x	0	what kind of preop	0	pain killers
v13424_2_mnpmicaquestionnaire_intgengesundheit	104 weeks	x	0	0 bis 100	genereller Gesundheitszustand	EQVAS
v13424_2_mnpmicaquestionnaire_radschmerzschlimm	104 weeks	x	0	0 bis 10	last 4 weeks worst pain	FFI
v13424_2_mnpmicaquestionnaire_radschmerzmorgen	104 weeks	x	0	0 bis 10	last 4 weeks morning	FFI
v13424_2_mnpmicaquestionnaire_radschmerzbarfussla	104 weeks	x	0	0 bis 10	last 4 weeks barefoot	FFI
v13424_2_mnpmicaquestionnaire_radschmerzbarfussst	104 weeks	x	0	0 bis 10	last 4 weeks barefoot standing	FFI
v13424_2_mnpmicaquestionnaire_radschmerzlaufsch	104 weeks	x	0	0 bis 10	last 4 weeks walking with boots	FFI
v13424_2_mnpmicaquestionnaire_radschmerzstehensch	104 weeks	x	0	0 bis 10	last 4 weeks standing with boots	FFI
v13424_2_mnpmicaquestionnaire_radschmerzlaufenort	104 weeks	x	0	0 bis 10	last 4 weeks walking with insoles	FFI
v13424_2_mnpmicaquestionnaire_radschmerzstehenort	104 weeks	x	0	0 bis 10	last 4 weeks standing with insoles	FFI
v13424_2_mnpmicaquestionnaire_radschmerzabend	104 weeks	x	0	0 bis 10	last 4 weeks evening	FFI
v13424_2_mnpmicaquestionnaire_radlaufenwohnung	104 weeks	x	0	0 bis 10	complains during acitivities walking at home	FFI
v13424_2_mnpmicaquestionnaire_radgehenausserhaus	104 weeks	x	0	0 bis 10	complains during acitivities walking outdoors	FFI
v13424_2_mnpmicaquestionnaire_radlaufenmaxstrecke	104 weeks	x	0	0 bis 10	complains during acitivities on max walking distance	FFI
v13424_2_mnpmicaquestionnaire_radtreppeoben	104 weeks	x	0	0 bis 10	complains during acitivities climb up stairs	FFI
v13424_2_mnpmicaquestionnaire_radtreppeunten	104 weeks	x	0	0 bis 10	complains during acitivities climb down stairs	FFI
v13424_2_mnpmicaquestionnaire_radstehenzehenspitz	104 weeks	x	0	0 bis 10	complains during acitivities standing on toes	FFI
v13424_2_mnpmicaquestionnaire_radaufstehenstuhl	104 weeks	x	0	0 bis 10	complains during acitivities get up from chair	FFI
v13424_2_mnpmicaquestionnaire_radbordsteinkante	104 weeks	x	0	0 bis 10	complains during acitivities walking over a curb	FFI
v13424_2_mnpmicaquestionnaire_radschnellgehen	104 weeks	x	0	0 bis 10	complains during acitivities walking fastly	FFI
v13424_2_mnpmicaquestionnaire_radhilfmittelzuhause	104 weeks	x	0	0 bis 10	aid device at home cause of foot complains	FFI
v13424_2_mnpmicaquestionnaire_radhilfsmittelausha	104 weeks	x	0	0 bis 10	aid device outdoors cause of foot complains	FFI
v13424_2_mnpmicaquestionnaire_radfussprobzuhause	104 weeks	x	0	0 bis 10	stay at home mostly cause of foot complains	FFI
v13424_2_mnpmicaquestionnaire_radfussprobbett	104 weeks	x	0	0 bis 10	stay at bed mostly cause of foot complains	FFI
v13424_2_mnpmicaquestionnaire_radfussprobaktiveins	104 weeks	x	0	0 bis 10	limited activities cause of foot complains	FFI
v13424_2_mnpmicaquestionnaire_radschmerzenfuss	104 weeks	x	0	0 bis 4 	painMOXFQ	MOXFQ
v13424_2_mnpmicaquestionnaire_radkeinelangenstreck	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radaenderungartweise	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radgehelangsam	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radanhalten	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radoberflaeche	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radlangestehen	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radauto	104 weeks	x	0	0 bis 4 	walking_n_standing	MOXFQ
v13424_2_mnpmicaquestionnaire_radselbstbewusst	104 weeks	x	0	0 bis 4 	social_interaction	MOXFQ
v13424_2_mnpmicaquestionnaire_radschuhe	104 weeks	x	0	0 bis 4 	social_interaction	MOXFQ
v13424_2_mnpmicaquestionnaire_radschmerzhaftabend	104 weeks	x	0	0 bis 4 	painMOXFQ	MOXFQ
v13424_2_mnpmicaquestionnaire_radstechend	104 weeks	x	0	0 bis 4 	painMOXFQ	MOXFQ
v13424_2_mnpmicaquestionnaire_radarbeitalltagakt	104 weeks	x	0	0 bis 4 	social_interaction	MOXFQ
v13424_2_mnpmicaquestionnaire_radsozial	104 weeks	x	0	0 bis 4 	social_interaction	MOXFQ
v13424_2_mnpmicaquestionnaire_radschmerznachts	104 weeks	x	0	0 bis 4 	painMOXFQ	MOXFQ
v13424_2_mnpmicaquestionnaire_radschmerzenfuss1	104 weeks	x	0	0 bis 4 	painMOXFQ	MOXFQ
v13424_2_mnpmicaquestionnaire_radzufrieden	104 weeks	x	0	0 bis 10	0	satisfaction
v13424_2_mnpmicaquestionnaire_radweiterempfehlung	104 weeks	x	0	0 bis 10	0	recommondation
v13428_1_mnpmicaaofas_mnpdocid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnplastedit	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpptnid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnppusid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnplang	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_sigstatus	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_sigreason	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvsno	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvslbl	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpcvpid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvisid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvisno	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvispdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpvisfdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfcs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfcs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfcs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfcs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfsqa	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnpfsct	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_mnphide	präoperativ	0	0	0	0	0
v13428_1_mnpmicaaofas_radpain	präoperativ	x	0	pain	40 bis 0	AOFAS
v13428_1_mnpmicaaofas_radactivitylimit	präoperativ	x	0	activity limitations	10 bis 0	AOFAS
v13428_1_mnpmicaaofas_radfootwearreq	präoperativ	x	0	Footwear requirements	10 bis 0	AOFAS
v13428_1_mnpmicaaofas_radmtp	präoperativ	x	0	MTP joint motion	10 bis 0	AOFAS
v13428_1_mnpmicaaofas_radip	präoperativ	x	0	IP joint motion	5 bis 0	AOFAS
v13428_1_mnpmicaaofas_radmtpip	präoperativ	x	0	MTP-IP stability	5 bis 0	AOFAS
v13428_1_mnpmicaaofas_radcallus	präoperativ	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13428_1_mnpmicaaofas_radalignment	präoperativ	x	0	Alignment 	15 bis 0	AOFAS
v13428_1_mnpmicaaofas_inttotalscore	präoperativ	x	0	sum	100 bis 0	AOFAS
v13425_1_mnpmicaaofas_mnpdocid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnplastedit	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpptnid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnppusid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnplang	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_sigstatus	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_sigreason	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvsno	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvslbl	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpcvpid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvisid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvisno	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvispdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpvisfdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfcs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfcs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfcs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfcs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfsqa	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnpfsct	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_mnphide	6 weeks	0	0	0	0	0
v13425_1_mnpmicaaofas_radpain	6 weeks	x	0	pain	40 bis 0	AOFAS
v13425_1_mnpmicaaofas_radactivitylimit	6 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13425_1_mnpmicaaofas_radfootwearreq	6 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13425_1_mnpmicaaofas_radmtp	6 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13425_1_mnpmicaaofas_radip	6 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13425_1_mnpmicaaofas_radmtpip	6 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
v13425_1_mnpmicaaofas_radcallus	6 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13425_1_mnpmicaaofas_radalignment	6 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13425_1_mnpmicaaofas_inttotalscore	6 weeks	x	0	sum	100 bis 0	AOFAS
v13430_1_mnpmicaaofas_mnpdocid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnplastedit	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpptnid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnppusid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnplang	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_sigstatus	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_sigreason	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvsno	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvslbl	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpcvpid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvisid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvisno	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvispdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpvisfdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfcs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfcs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfcs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfcs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfsqa	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnpfsct	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_mnphide	12 weeks	0	0	0	0	0
v13430_1_mnpmicaaofas_radpain	12 weeks	x	0	pain	40 bis 0	AOFAS
v13430_1_mnpmicaaofas_radactivitylimit	12 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13430_1_mnpmicaaofas_radfootwearreq	12 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13430_1_mnpmicaaofas_radmtp	12 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13430_1_mnpmicaaofas_radip	12 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13430_1_mnpmicaaofas_radmtpip	12 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
v13430_1_mnpmicaaofas_radcallus	12 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13430_1_mnpmicaaofas_radalignment	12 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13430_1_mnpmicaaofas_inttotalscore	12 weeks	x	0	sum	100 bis 0	AOFAS
v13429_1_mnpmicaaofas_mnpdocid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnplastedit	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpptnid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnppusid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnplang	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_sigstatus	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_sigreason	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvsno	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvslbl	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpcvpid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvisid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvisno	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvispdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpvisfdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfcs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfcs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfcs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfcs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfsqa	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnpfsct	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_mnphide	26 weeks	0	0	0	0	0
v13429_1_mnpmicaaofas_radpain	26 weeks	x	0	pain	40 bis 0	AOFAS
v13429_1_mnpmicaaofas_radactivitylimit	26 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13429_1_mnpmicaaofas_radfootwearreq	26 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13429_1_mnpmicaaofas_radmtp	26 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13429_1_mnpmicaaofas_radip	26 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13429_1_mnpmicaaofas_radmtpip	26 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
v13429_1_mnpmicaaofas_radcallus	26 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13429_1_mnpmicaaofas_radalignment	26 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13429_1_mnpmicaaofas_inttotalscore	26 weeks	x	0	sum	100 bis 0	AOFAS
v13427_1_mnpmicaaofas_mnpdocid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnplastedit	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpptnid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnppusid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnplang	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_sigstatus	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_sigreason	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvsno	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvslbl	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpcvpid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvisid	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvisno	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvispdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpvisfdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfcs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfcs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfcs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfcs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfsqa	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnpfsct	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_mnphide	52 weeks	0	0	0	0	0
v13427_1_mnpmicaaofas_radpain	52 weeks	x	0	pain	40 bis 0	AOFAS
v13427_1_mnpmicaaofas_radactivitylimit	52 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13427_1_mnpmicaaofas_radfootwearreq	52 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13427_1_mnpmicaaofas_radmtp	52 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13427_1_mnpmicaaofas_radip	52 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13427_1_mnpmicaaofas_radmtpip	52 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
v13427_1_mnpmicaaofas_radcallus	52 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13427_1_mnpmicaaofas_radalignment	52 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13427_1_mnpmicaaofas_inttotalscore	52 weeks	x	0	sum	100 bis 0	AOFAS
v13424_1_mnpmicaaofas_mnpdocid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnplastedit	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpptnid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnppusid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnplang	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_sigstatus	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_sigreason	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvsno	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvslbl	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpcvpid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvisid	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvisno	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvispdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfcs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfcs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfcs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfcs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfsqa	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnpfsct	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_mnphide	104 weeks	0	0	0	0	0
v13424_1_mnpmicaaofas_radpain	104 weeks	x	0	pain	40 bis 0	AOFAS
v13424_1_mnpmicaaofas_radactivitylimit	104 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13424_1_mnpmicaaofas_radfootwearreq	104 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13424_1_mnpmicaaofas_radmtp	104 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13424_1_mnpmicaaofas_radip	104 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13424_1_mnpmicaaofas_radmtpip	104 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
